Date, Open, High, Low, Close
07/18/13, 12593.81, 12680.23, 12568.34, 12628.85
07/17/13, 12536.34, 12597.99, 12518.96, 12568.77
07/16/13, 12568.96, 12567.15, 12490.60, 12516.89
07/15/13, 12515.93, 12569.93, 12462.17, 12528.35
07/12/13, 12516.32, 12519.65, 12436.76, 12462.17
07/11/13, 12420.13, 12496.29, 12306.93, 12493.26
07/10/13, 12311.62, 12315.53, 12250.06, 12306.93
07/09/13, 12247.05, 12298.67, 12203.46, 12297.09
07/08/13, 12188.14, 12219.84, 12134.91, 12208.87
07/05/13, 12160.16, 12170.90, 12073.64, 12134.91
07/04/13, 12174.92, 12217.21, 12138.39, 12166.66
07/03/13, 12175.46, 12179.07, 12055.63, 12145.68
07/02/13, 12178.05, 12217.36, 12113.82, 12178.38
06/28/13, 11995.90, 12181.03, 11992.92, 12129.11
06/27/13, 12003.89, 12053.63, 11951.90, 12005.78
06/26/13, 11990.48, 12005.42, 11934.70, 11951.90
06/25/13, 11893.72, 12007.72, 11838.46, 12005.42
06/24/13, 11909.00, 11994.65, 11759.04, 11836.86
06/21/13, 12019.06, 12067.54, 11935.72, 11995.66
06/20/13, 12100.09, 12268.29, 11940.46, 11968.57
06/19/13, 12347.74, 12365.48, 12237.72, 12268.29
06/18/13, 12299.18, 12389.07, 12288.35, 12367.46
06/17/13, 12249.33, 12325.81, 12189.82, 12288.90
06/14/13, 12271.00, 12298.31, 12178.21, 12187.36
06/13/13, 12064.40, 12291.16, 12032.42, 12277.13
06/12/13, 12246.13, 12245.19, 12092.53, 12109.89
06/11/13, 12301.05, 12375.81, 12217.73, 12223.57
06/10/13, 12375.64, 12400.68, 12328.45, 12382.67
06/07/13, 12388.49, 12412.96, 12310.27, 12373.30
06/06/13, 12406.76, 12453.85, 12327.66, 12409.33
06/05/13, 12541.01, 12588.64, 12422.39, 12443.65
06/04/13, 12600.46, 12636.38, 12568.94, 12593.97
06/03/13, 12661.22, 12681.22, 12570.91, 12609.80
05/31/13, 12691.36, 12745.66, 12620.08, 12650.42
05/30/13, 12745.22, 12767.55, 12725.90, 12746.55
05/29/13, 12677.44, 12750.52, 12658.57, 12732.61
05/28/13, 12755.63, 12798.54, 12704.66, 12750.52
05/27/13, 12688.57, 12703.13, 12662.76, 12696.37
05/24/13, 12617.19, 12670.65, 12620.01, 12667.22
05/23/13, 12648.79, 12748.57, 12598.87, 12658.09
05/22/13, 12801.49, 12889.26, 12735.58, 12752.50
05/21/13, 12669.51, 12806.54, 12613.05, 12742.43
05/17/13, 12487.25, 12636.31, 12491.45, 12613.05
05/16/13, 12473.39, 12562.98, 12463.40, 12507.60
05/15/13, 12526.07, 12575.01, 12439.13, 12473.65
05/14/13, 12529.18, 12600.70, 12529.41, 12577.05
05/13/13, 12572.95, 12586.25, 12479.11, 12529.55
05/10/13, 12517.15, 12589.09, 12511.94, 12589.09
05/09/13, 12584.67, 12601.07, 12530.00, 12543.90
05/08/13, 12480.10, 12598.39, 12464.11, 12585.05
05/07/13, 12443.04, 12489.80, 12416.29, 12464.11
05/06/13, 12480.17, 12505.37, 12440.80, 12453.92
05/03/13, 12459.89, 12533.83, 12381.30, 12438.03
05/02/13, 12326.39, 12415.79, 12275.98, 12379.64
05/01/13, 12408.00, 12454.92, 12285.11, 12321.29
04/30/13, 12310.69, 12460.47, 12244.20, 12456.50
04/29/13, 12283.32, 12322.93, 12220.20, 12312.67
04/26/13, 12306.14, 12329.51, 12181.18, 12220.20
04/25/13, 12308.59, 12370.74, 12270.43, 12329.51
04/24/13, 12127.71, 12271.29, 12090.94, 12270.43
04/23/13, 12097.48, 12127.07, 12031.64, 12090.94
04/22/13, 12117.81, 12122.85, 12026.90, 12090.68
04/19/13, 11987.44, 12067.07, 11987.21, 12065.55
04/18/13, 12024.21, 12036.52, 11918.88, 11996.34
04/17/13, 12086.03, 12116.14, 11916.64, 11947.29
04/16/13, 12061.24, 12124.76, 12002.54, 12119.92
04/15/13, 12184.11, 12335.90, 11998.02, 12004.88
04/12/13, 12404.74, 12481.37, 12300.00, 12337.59
04/11/13, 12523.36, 12534.91, 12458.64, 12481.37
04/10/13, 12503.13, 12555.68, 12485.69, 12534.91
04/09/13, 12369.75, 12497.96, 12344.81, 12484.05
04/08/13, 12325.13, 12351.98, 12290.34, 12344.56
04/05/13, 12293.66, 12363.00, 12244.23, 12331.85
04/04/13, 12404.82, 12422.12, 12338.32, 12363.05
04/03/13, 12678.90, 12688.64, 12390.79, 12422.12
04/02/13, 12679.99, 12718.32, 12672.06, 12682.10
04/01/13, 12751.60, 12750.96, 12685.50, 12695.14
03/28/13, 12661.32, 12764.92, 12647.24, 12749.90
03/27/13, 12673.60, 12712.41, 12622.50, 12699.65
03/26/13, 12686.65, 12709.84, 12651.31, 12706.38
03/25/13, 12783.74, 12788.41, 12668.62, 12680.71
03/22/13, 12751.15, 12818.43, 12745.35, 12757.35
03/21/13, 12826.53, 12831.15, 12747.48, 12747.87
03/20/13, 12816.31, 12828.55, 12776.02, 12826.55
03/19/13, 12780.82, 12826.26, 12752.11, 12773.87
03/18/13, 12788.85, 12830.03, 12759.09, 12781.76
03/15/13, 12795.24, 12865.95, 12789.95, 12830.03
03/14/13, 12751.60, 12816.78, 12736.11, 12799.91
03/13/13, 12873.47, 12878.59, 12725.75, 12744.11
03/12/13, 12879.87, 12904.71, 12853.90, 12878.58
03/11/13, 12824.90, 12865.32, 12812.82, 12858.49
03/08/13, 12833.28, 12843.71, 12795.34, 12835.61
03/07/13, 12853.52, 12869.64, 12814.31, 12826.52
03/06/13, 12793.79, 12833.49, 12736.26, 12831.96
03/05/13, 12783.58, 12820.11, 12707.41, 12736.04
03/04/13, 12765.80, 12773.12, 12705.02, 12707.41
03/01/13, 12798.74, 12819.43, 12736.13, 12773.12
02/28/13, 12741.00, 12821.83, 12725.98, 12821.83
02/27/13, 12624.76, 12738.03, 12628.24, 12732.39
02/26/13, 12659.68, 12673.00, 12605.78, 12660.44
02/25/13, 12760.86, 12832.71, 12648.94, 12650.87
02/22/13, 12660.39, 12707.18, 12641.65, 12701.63
02/21/13, 12676.24, 12714.05, 12602.54, 12639.97
02/20/13, 12788.40, 12809.07, 12684.58, 12714.05
02/19/13, 12722.16, 12810.21, 12686.18, 12810.21
02/15/13, 12686.51, 12719.16, 12667.70, 12686.63
02/14/13, 12769.77, 12775.05, 12699.68, 12721.79
02/13/13, 12813.50, 12814.53, 12763.44, 12775.28
02/12/13, 12746.55, 12815.39, 12746.82, 12789.02
02/11/13, 12789.18, 12800.69, 12748.15, 12748.15
02/08/13, 12773.00, 12823.50, 12756.24, 12801.23
02/07/13, 12762.49, 12790.11, 12737.22, 12755.92
02/06/13, 12713.96, 12783.73, 12724.38, 12761.59
02/05/13, 12740.35, 12786.79, 12717.62, 12745.65
02/04/13, 12683.73, 12768.83, 12668.81, 12717.62
02/01/13, 12741.18, 12783.13, 12691.92, 12768.83
01/31/13, 12760.67, 12794.44, 12682.69, 12685.24
01/30/13, 12846.29, 12895.28, 12773.62, 12794.44
01/29/13, 12817.40, 12849.16, 12812.99, 12830.56
01/28/13, 12860.36, 12859.93, 12812.06, 12815.91
01/25/13, 12851.52, 12875.35, 12808.66, 12816.03
01/24/13, 12802.32, 12863.47, 12794.05, 12823.62
01/23/13, 12779.66, 12828.93, 12792.07, 12794.05
01/22/13, 12774.71, 12824.63, 12758.64, 12824.63
01/21/13, 12748.12, 12798.92, 12725.69, 12794.25
01/18/13, 12701.96, 12751.16, 12675.61, 12725.69
01/17/13, 12614.30, 12684.07, 12608.82, 12674.73
01/16/13, 12602.47, 12638.42, 12580.32, 12608.82
01/15/13, 12569.21, 12642.03, 12569.77, 12641.97
01/14/13, 12627.41, 12636.68, 12582.15, 12603.09
01/11/13, 12600.90, 12603.15, 12545.03, 12602.18
01/10/13, 12571.95, 12618.43, 12523.56, 12599.74
01/09/13, 12508.13, 12528.86, 12484.80, 12522.24
01/08/13, 12490.37, 12504.81, 12456.00, 12504.81
01/07/13, 12503.24, 12540.81, 12448.21, 12499.55
01/04/13, 12435.12, 12540.81, 12442.84, 12540.81
01/03/13, 12539.14, 12540.58, 12430.41, 12470.44
01/02/13, 12571.76, 12588.75, 12439.25, 12540.77
12/31/12, 12296.11, 12457.33, 12289.66, 12433.53
12/28/12, 12316.99, 12371.22, 12304.98, 12316.12
12/27/12, 12324.96, 12373.77, 12289.68, 12373.77
12/24/12, 12379.33, 12400.02, 12350.31, 12370.80
12/21/12, 12383.72, 12414.85, 12313.73, 12385.70
12/20/12, 12376.00, 12403.13, 12335.40, 12388.71
12/19/12, 12356.08, 12414.06, 12335.36, 12403.63
12/18/12, 12285.86, 12353.92, 12279.70, 12334.34
12/17/12, 12281.33, 12296.86, 12233.09, 12281.35
12/14/12, 12284.29, 12307.05, 12256.55, 12296.72
12/13/12, 12305.39, 12346.24, 12261.99, 12289.17
12/12/12, 12305.80, 12365.83, 12282.57, 12353.09
12/11/12, 12242.48, 12306.82, 12234.96, 12282.36
12/10/12, 12212.14, 12236.71, 12161.08, 12230.47
12/07/12, 12189.41, 12208.05, 12144.15, 12159.77
12/06/12, 12189.25, 12186.11, 12132.74, 12151.13
12/05/12, 12155.29, 12208.45, 12136.39, 12157.29
12/04/12, 12106.20, 12169.74, 12095.45, 12137.18
12/03/12, 12253.70, 12252.27, 12151.30, 12169.74
11/30/12, 12203.83, 12246.32, 12170.35, 12239.36
11/29/12, 12207.94, 12227.52, 12140.33, 12202.85
11/28/12, 12012.59, 12141.44, 12004.49, 12140.33
11/27/12, 12194.38, 12196.47, 12105.97, 12111.63
11/26/12, 12199.17, 12212.90, 12148.96, 12185.05
11/23/12, 12169.19, 12229.77, 12142.27, 12213.24
11/22/12, 12129.28, 12171.20, 12100.06, 12153.10
11/21/12, 12016.66, 12104.68, 12023.15, 12100.06
11/20/12, 12040.75, 12051.70, 11986.01, 12046.28
11/19/12, 12003.45, 12040.40, 11878.18, 12040.40
11/16/12, 11814.39, 11877.72, 11761.86, 11877.72
11/15/12, 11879.57, 11926.39, 11761.34, 11811.38
11/14/12, 12139.75, 12136.55, 11915.07, 11929.79
11/13/12, 12130.32, 12212.94, 12124.35, 12134.66
11/12/12, 12219.78, 12239.56, 12186.99, 12191.46
11/09/12, 12166.64, 12251.45, 12151.17, 12196.80
11/08/12, 12227.85, 12252.19, 12164.11, 12191.05
11/07/12, 12326.84, 12360.90, 12201.87, 12230.59
11/06/12, 12380.33, 12395.61, 12334.13, 12361.20
11/05/12, 12373.51, 12417.25, 12347.14, 12352.78
11/02/12, 12489.69, 12501.56, 12373.16, 12380.41
11/01/12, 12408.53, 12511.46, 12413.72, 12499.76
10/31/12, 12416.67, 12462.26, 12389.97, 12422.91
10/30/12, 12302.52, 12395.43, 12294.59, 12377.05
10/29/12, 12282.08, 12317.95, 12250.47, 12312.75
10/26/12, 12301.60, 12353.16, 12290.44, 12300.30
10/25/12, 12289.67, 12326.69, 12195.02, 12300.23
10/24/12, 12258.07, 12261.05, 12186.59, 12195.02
10/23/12, 12260.95, 12391.86, 12141.19, 12225.84
10/22/12, 12362.66, 12430.48, 12340.41, 12403.54
10/19/12, 12437.91, 12465.02, 12372.91, 12415.98
10/18/12, 12425.51, 12494.00, 12425.04, 12466.12
10/17/12, 12423.72, 12463.33, 12396.67, 12461.24
10/16/12, 12298.12, 12412.23, 12232.05, 12407.70
10/15/12, 12181.93, 12229.96, 12137.18, 12229.96
10/12/12, 12225.45, 12250.41, 12170.11, 12202.04
10/11/12, 12263.63, 12295.43, 12215.01, 12233.95
10/10/12, 12241.06, 12278.68, 12195.81, 12212.42
10/09/12, 12389.54, 12415.68, 12266.98, 12273.57
10/05/12, 12460.78, 12480.83, 12388.76, 12418.99
10/04/12, 12403.13, 12458.21, 12371.62, 12447.68
10/03/12, 12406.44, 12411.51, 12341.90, 12359.47
10/02/12, 12396.86, 12414.42, 12340.64, 12391.23
10/01/12, 12372.45, 12452.28, 12318.17, 12370.19
